ct,time,alert_count,user_count1,user_avg_speed1,tempeature(K),humidity,wind speed
17031010100,2016-07-21 13:00:00,0,0,0.0,90.0,65,6.9
17031010201,2016-07-21 13:00:00,0,0,0.0,90.0,65,6.9
17031010202,2016-07-21 13:00:00,0,0,0.0,90.0,65,6.9
17031010300,2016-07-21 13:00:00,0,0,0.0,90.0,65,6.9
17031010400,2016-07-21 13:00:00,0,0,0.0,90.0,65,6.9
17031010501,2016-07-21 13:00:00,0,0,0.0,90.0,65,6.9
17031010502,2016-07-21 13:00:00,0,0,0.0,90.0,65,6.9
17031010503,2016-07-21 13:00:00,0,0,0.0,90.0,65,6.9
17031010600,2016-07-21 13:00:00,0,0,0.0,90.0,65,6.9
17031010701,2016-07-21 13:00:00,0,0,0.0,90.0,65,6.9
17031010702,2016-07-21 13:00:00,0,0,0.0,90.0,65,6.9
17031020100,2016-07-21 13:00:00,0,3,5.998549006039999,90.0,65,6.9
17031020200,2016-07-21 13:00:00,0,0,0.0,90.0,65,6.9
17031020301,2016-07-21 13:00:00,0,0,0.0,90.0,65,6.9
17031020302,2016-07-21 13:00:00,0,0,0.0,90.0,65,6.9
17031020400,2016-07-21 13:00:00,0,0,0.0,90.0,65,6.9
17031020500,2016-07-21 13:00:00,0,0,0.0,90.0,65,6.9
17031020601,2016-07-21 13:00:00,0,0,0.0,90.0,65,6.9
17031020602,2016-07-21 13:00:00,0,0,0.0,90.0,65,6.9
17031020701,2016-07-21 13:00:00,0,0,0.0,90.0,65,6.9
17031020702,2016-07-21 13:00:00,2,0,0.0,90.0,65,6.9
17031020801,2016-07-21 13:00:00,0,5,9.478039996869999,90.0,65,6.9
17031020802,2016-07-21 13:00:00,0,2,3.3978421330699997,90.0,65,6.9
17031020901,2016-07-21 13:00:00,0,1,0.973874631984,90.0,65,6.9
17031020902,2016-07-21 13:00:00,0,0,0.0,90.0,65,6.9
17031030101,2016-07-21 13:00:00,0,0,0.0,90.0,65,6.9
17031030102,2016-07-21 13:00:00,0,0,0.0,90.0,65,6.9
17031030103,2016-07-21 13:00:00,0,0,0.0,90.0,65,6.9
17031030104,2016-07-21 13:00:00,0,0,0.0,90.0,65,6.9
17031030200,2016-07-21 13:00:00,0,0,0.0,90.0,65,6.9
17031030300,2016-07-21 13:00:00,0,0,0.0,90.0,65,6.9
17031030400,2016-07-21 13:00:00,0,0,0.0,90.0,65,6.9
17031030500,2016-07-21 13:00:00,0,0,0.0,90.0,65,6.9
17031030601,2016-07-21 13:00:00,0,0,0.0,90.0,65,6.9
17031030603,2016-07-21 13:00:00,1,0,0.0,90.0,65,6.9
17031030604,2016-07-21 13:00:00,0,0,0.0,90.0,65,6.9
17031030701,2016-07-21 13:00:00,1,0,0.0,90.0,65,6.9
17031030702,2016-07-21 13:00:00,0,0,0.0,90.0,65,6.9
17031030703,2016-07-21 13:00:00,0,0,0.0,90.0,65,6.9
17031030706,2016-07-21 13:00:00,1,0,0.0,90.0,65,6.9
17031030800,2016-07-21 13:00:00,0,0,0.0,90.0,65,6.9
17031030900,2016-07-21 13:00:00,0,5,12.7733887221,90.0,65,6.9
17031031000,2016-07-21 13:00:00,1,0,0.0,90.0,65,6.9
17031031100,2016-07-21 13:00:00,1,0,0.0,90.0,65,6.9
17031031200,2016-07-21 13:00:00,0,0,0.0,90.0,65,6.9
