ct,time,alert_count,user_count1,user_avg_speed1,tempeature(K),humidity,wind speed
17031010100,2016-03-03 11:00:00,0,0,0.0,32.0,82,9.2
17031010201,2016-03-03 11:00:00,0,0,0.0,32.0,82,9.2
17031010202,2016-03-03 11:00:00,0,0,0.0,32.0,82,9.2
17031010300,2016-03-03 11:00:00,0,0,0.0,32.0,82,9.2
17031010400,2016-03-03 11:00:00,0,0,0.0,32.0,82,9.2
17031010501,2016-03-03 11:00:00,0,0,0.0,32.0,82,9.2
17031010502,2016-03-03 11:00:00,0,0,0.0,32.0,82,9.2
17031010503,2016-03-03 11:00:00,0,0,0.0,32.0,82,9.2
17031010600,2016-03-03 11:00:00,0,0,0.0,32.0,82,9.2
17031010701,2016-03-03 11:00:00,0,0,0.0,32.0,82,9.2
17031010702,2016-03-03 11:00:00,0,0,0.0,32.0,82,9.2
17031020100,2016-03-03 11:00:00,0,3,10.8538665501,32.0,82,9.2
17031020200,2016-03-03 11:00:00,0,11,7.34923300002,32.0,82,9.2
17031020301,2016-03-03 11:00:00,0,9,5.7962864647300005,32.0,82,9.2
17031020302,2016-03-03 11:00:00,0,0,0.0,32.0,82,9.2
17031020400,2016-03-03 11:00:00,0,1,12.633842165099999,32.0,82,9.2
17031020500,2016-03-03 11:00:00,0,7,4.2568226006800005,32.0,82,9.2
17031020601,2016-03-03 11:00:00,0,0,0.0,32.0,82,9.2
17031020602,2016-03-03 11:00:00,0,0,0.0,32.0,82,9.2
17031020701,2016-03-03 11:00:00,0,0,0.0,32.0,82,9.2
17031020702,2016-03-03 11:00:00,0,0,0.0,32.0,82,9.2
17031020801,2016-03-03 11:00:00,0,0,0.0,32.0,82,9.2
17031020802,2016-03-03 11:00:00,0,0,0.0,32.0,82,9.2
17031020901,2016-03-03 11:00:00,0,0,0.0,32.0,82,9.2
17031020902,2016-03-03 11:00:00,0,0,0.0,32.0,82,9.2
17031030101,2016-03-03 11:00:00,0,0,0.0,32.0,82,9.2
17031030102,2016-03-03 11:00:00,0,0,0.0,32.0,82,9.2
17031030103,2016-03-03 11:00:00,0,0,0.0,32.0,82,9.2
17031030104,2016-03-03 11:00:00,0,0,0.0,32.0,82,9.2
17031030200,2016-03-03 11:00:00,0,0,0.0,32.0,82,9.2
17031030300,2016-03-03 11:00:00,0,0,0.0,32.0,82,9.2
17031030400,2016-03-03 11:00:00,0,0,0.0,32.0,82,9.2
17031030500,2016-03-03 11:00:00,0,5,14.1949572932,32.0,82,9.2
17031030601,2016-03-03 11:00:00,0,0,0.0,32.0,82,9.2
17031030603,2016-03-03 11:00:00,1,0,0.0,32.0,82,9.2
17031030604,2016-03-03 11:00:00,0,1,0.0,32.0,82,9.2
17031030701,2016-03-03 11:00:00,1,0,0.0,32.0,82,9.2
17031030702,2016-03-03 11:00:00,0,0,0.0,32.0,82,9.2
17031030703,2016-03-03 11:00:00,0,0,0.0,32.0,82,9.2
17031030706,2016-03-03 11:00:00,0,0,0.0,32.0,82,9.2
17031030800,2016-03-03 11:00:00,0,0,0.0,32.0,82,9.2
17031030900,2016-03-03 11:00:00,0,0,0.0,32.0,82,9.2
17031031000,2016-03-03 11:00:00,0,0,0.0,32.0,82,9.2
17031031100,2016-03-03 11:00:00,0,0,0.0,32.0,82,9.2
